Experiment,Topic,ID,Question,Response,CorrectAnswer,label
1,Statistics,276,What sampling method ensures that every member of the sample has an equal chance of being picked?,simple random sampling,Simple random sampling,1
1,Statistics,283,What sampling method ensures that every member of the sample has an equal chance of being picked?,SRS (Simple Random Sampling),Simple random sampling,1
1,Statistics,284,What sampling method ensures that every member of the sample has an equal chance of being picked?,unbiased selection ,Simple random sampling,-1
1,Statistics,290,What sampling method ensures that every member of the sample has an equal chance of being picked?,stratified sample,Simple random sampling,-1
1,Statistics,297,What sampling method ensures that every member of the sample has an equal chance of being picked?,simple random sampling,Simple random sampling,1
1,Statistics,308,What sampling method ensures that every member of the sample has an equal chance of being picked?,equal sampling?,Simple random sampling,-1
1,Statistics,310,What sampling method ensures that every member of the sample has an equal chance of being picked?,representative sample,Simple random sampling,-1
1,Statistics,328,What sampling method ensures that every member of the sample has an equal chance of being picked?,Simple random sample (SRS),Simple random sampling,1
1,Statistics,342,What sampling method ensures that every member of the sample has an equal chance of being picked?,random sampling,Simple random sampling,1
1,Statistics,349,What sampling method ensures that every member of the sample has an equal chance of being picked?,randomization,Simple random sampling,1
1,Statistics,457,What sampling method ensures that every member of the sample has an equal chance of being picked?,random sampling ,Simple random sampling,1
1,Statistics,359,What sampling method ensures that every member of the sample has an equal chance of being picked?,random sampling,Simple random sampling,1
1,Statistics,400,What sampling method ensures that every member of the sample has an equal chance of being picked?,simple random sampling,Simple random sampling,1
1,Statistics,402,What sampling method ensures that every member of the sample has an equal chance of being picked?,random sampling,Simple random sampling,1
1,Statistics,102,Over- or under-representation of some groups in the population produces a ___________ bias.,0,Selection bias,-1
1,Statistics,124,Over- or under-representation of some groups in the population produces a ___________ bias.,representational,Selection bias,-1
1,Statistics,125,Over- or under-representation of some groups in the population produces a ___________ bias.,representation ,Selection bias,-1
1,Statistics,128,Over- or under-representation of some groups in the population produces a ___________ bias.,"selection? I'm not sure.. that was in the middle, I am a victim of primacy recency :(",Selection bias,1
1,Statistics,135,Over- or under-representation of some groups in the population produces a ___________ bias.,confirmation,Selection bias,-1
1,Statistics,155,Over- or under-representation of some groups in the population produces a ___________ bias.,non-representative,Selection bias,-1
1,Statistics,157,Over- or under-representation of some groups in the population produces a ___________ bias.,0,Selection bias,-1
1,Statistics,168,Over- or under-representation of some groups in the population produces a ___________ bias.,sample,Selection bias,-1
